gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type5_383	0	1	1	5	6	8	0	2	0	4	2	0	0	0	0	0	0	3	0	3	0	1	0	6	2	5	0	1	0	2	0	0	0	0	0	2	2	0	1	2	0	1	5	0	0	1	0	0	5	0	0	1	1	3	0	0	0	2	0	0	0	0	5	7	0	0	0	0	1	2	8	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	7	1	0	0	0	2	6	0	0	0	1
cell_type5_384	1	5	0	2	2	2	2	1	1	8	0	1	0	2	0	0	0	2	2	0	0	0	2	3	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	11	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	3	0	1	0	1	1	0	0	1	0	5	0	0	0	0	4	0	0	0	0	0
cell_type5_385	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	4	0	4	4	0	0	3	0	0	0	1	1	1	0	0	1	0	0	4	0	1	1	0	4	2	1	2	0	0	0	0	0	0	0	4	5	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	3	0	7	1	3	0	0	0	0	0	1	0	2
cell_type5_386	0	3	0	1	1	1	0	1	0	0	2	3	0	0	1	0	0	32	1	2	0	1	0	4	0	0	0	0	0	1	1	0	1	1	0	7	1	0	0	6	6	4	5	0	0	1	0	0	0	2	0	1	0	0	0	1	1	3	0	1	0	1	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	3	0	5	1	0	0	0	1	0	0	0	0	1
cell_type5_387	1	2	0	4	1	2	0	1	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	8	0	0	0	19	1	4	1	0	1	0	0	2	0	0	0	0	2	1	3	0	0	1	0	0	0	2	2	1	0	2	0	0	0	0	0	2	0	2	1	0	0	1	0	0	0	7	2	0	0	2	0	2	0	4	0	1	1	0	3	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	14
cell_type5_388	3	0	1	7	0	1	0	0	0	9	1	0	0	0	2	0	0	5	0	0	0	0	0	1	1	0	0	0	0	7	0	1	3	0	1	2	0	0	1	12	0	1	0	0	0	1	1	0	2	0	0	1	4	7	1	0	0	0	0	0	0	3	0	1	0	0	0	1	2	0	11	0	0	0	0	0	0	0	0	2	0	0	0	4	1	1	0	1	0	1	5	2	0	0	1	2	0	0	0	3
cell_type5_389	1	1	1	0	0	1	2	0	1	0	1	0	0	0	1	0	5	8	0	0	0	0	0	13	0	1	0	0	0	15	1	1	5	0	1	4	0	0	0	6	0	1	0	0	0	0	0	1	0	0	3	2	1	4	0	2	0	3	0	1	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	1	0	5	3	4	1	0	3	0	0	1	0	0	0	0	1	1	2	0	0	3
cell_type5_390	0	0	0	1	1	3	0	0	2	0	0	0	0	0	0	0	0	6	1	3	0	0	0	16	0	3	1	0	0	1	0	0	1	0	0	0	1	0	0	15	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	2	0	0	0	0	0	0	2	2	0	0	0	1	2	0	0	1	0	0	3	1	1	0	0	1	0	0	2	0	5
cell_type5_391	1	3	0	5	0	1	0	1	0	1	1	0	0	0	2	0	0	6	0	1	8	5	0	4	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	1	1	3	2	0	0	1	0	3	0	2	0	1	1	1	0	0	0	0	3	0	0	0	1	0	0	1	0	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	3	2	0	1	1	0	0	4	1	0	0	0	0	0	0	0	0	4
cell_type5_392	2	0	2	3	0	0	3	1	0	2	6	0	0	10	1	0	0	5	3	0	2	2	0	3	0	0	1	0	1	2	8	0	1	0	1	0	0	0	1	3	3	1	4	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	8	0	4	0	0	0	0	0	14	2	0	1	1	7	0	0	0	5	3	0	1	3	3	2	0	2	3	0	3	0	0	0	0	0	0	1	0	0	4
cell_type5_393	0	4	1	8	0	5	1	1	0	1	7	2	0	3	0	0	0	6	1	5	0	0	2	7	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	2	0	3	9	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	6	1	6	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	3	0	0	1	0	0	2	1	0	3	0	1
cell_type5_394	0	0	5	0	0	2	0	0	0	2	3	1	0	0	0	0	0	3	0	0	0	2	0	0	2	0	0	1	0	2	0	0	0	0	0	1	0	0	0	2	1	3	0	0	0	1	0	0	0	0	2	1	1	4	0	0	1	5	2	0	0	0	6	0	0	0	1	0	4	0	1	0	0	0	0	0	0	2	2	1	0	0	0	0	4	0	0	2	0	3	0	0	0	0	2	2	1	0	0	3
cell_type5_395	1	0	0	1	0	0	0	0	2	3	2	0	0	2	0	0	0	3	0	3	0	0	0	11	2	1	0	2	1	0	0	0	0	0	1	1	0	0	0	4	0	2	3	1	0	5	0	0	0	1	3	0	1	0	0	2	0	0	1	1	0	5	4	2	0	0	0	3	0	1	3	1	0	0	1	0	0	1	0	3	1	0	0	1	1	0	0	2	0	2	0	0	0	1	3	1	0	0	0	2
cell_type5_396	3	2	1	2	0	6	0	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	1	10	0	0	0	0	2	1	0	0	0	0	1	1	0	0	1	8	0	3	8	0	0	1	0	0	0	1	0	2	1	0	0	2	0	0	1	0	0	4	0	0	0	0	3	0	0	1	0	0	1	1	0	0	1	5	0	2	4	10	0	1	0	0	0	0	0	1	4	0	4	2	0	4	0	3	0	4
cell_type5_397	1	0	1	4	3	0	1	1	3	0	1	0	0	5	0	1	0	8	2	1	0	0	0	6	5	1	0	0	0	2	0	0	1	0	1	3	0	0	2	8	1	3	3	0	0	0	0	1	0	0	1	1	2	1	0	0	0	4	1	0	0	1	0	2	0	0	0	8	0	0	3	0	0	0	1	0	0	4	2	4	1	1	1	2	3	0	0	0	1	7	0	1	0	2	7	0	1	0	0	3
cell_type5_398	0	0	1	6	0	1	0	3	0	2	0	0	0	2	0	0	0	9	4	0	0	0	1	5	0	1	0	1	0	1	0	0	1	1	0	4	0	0	0	10	0	1	2	0	0	1	0	0	0	0	3	2	3	0	0	0	1	2	0	1	0	0	5	0	11	0	0	4	0	1	5	0	1	0	1	1	0	4	1	1	0	2	1	0	0	0	1	0	1	0	0	2	0	0	0	2	0	0	0	4
cell_type5_399	0	0	1	3	2	1	0	0	1	3	0	1	1	0	1	0	0	1	1	2	1	0	0	2	0	0	0	4	0	1	1	0	3	0	1	0	0	0	0	10	0	0	5	1	0	1	0	0	0	3	1	0	2	1	0	0	0	0	1	1	0	9	1	0	1	0	0	0	1	2	1	1	0	1	1	0	0	0	0	1	0	2	2	0	0	0	1	0	0	8	0	0	0	2	1	3	0	0	0	5
cell_type5_400	1	0	0	4	0	5	1	0	0	0	10	0	0	2	0	0	0	5	0	0	3	2	0	2	0	0	0	1	1	3	4	0	1	0	0	2	0	1	0	10	0	3	2	0	0	2	0	0	0	1	0	3	11	3	0	0	1	0	0	0	0	4	1	0	0	0	0	0	3	0	4	0	0	2	1	4	0	2	0	6	0	3	3	0	0	0	0	0	0	3	3	1	0	0	3	0	0	0	0	2
cell_type5_401	2	0	0	1	0	3	1	4	6	0	6	0	0	3	2	0	0	15	1	0	4	0	0	1	0	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	1	3	7	0	0	2	0	0	0	0	0	0	12	2	0	1	2	0	0	0	0	2	6	1	0	3	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	3	4	2	0	0	0	3	0	0	0	3
cell_type5_402	1	0	2	2	3	5	1	0	1	0	1	0	0	1	1	0	0	4	1	0	0	0	0	9	1	1	5	6	0	1	0	0	0	0	0	3	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	1	2	1	0	3	0	4	1	0	1	3	0	0	0	0	0	0	2	0	0	0	0	4
cell_type5_403	0	0	1	3	4	2	0	1	0	0	1	0	0	2	3	0	0	2	2	1	0	0	0	9	0	0	0	0	0	0	1	1	3	0	1	4	0	0	1	3	0	3	1	0	0	0	0	2	0	0	0	0	2	3	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0	0	3	1	0	0	2	2	3	0	2	1	0	0	6	0	0	0	2	1	0	1	0	0
cell_type5_404	1	2	0	0	1	0	0	5	0	0	1	0	0	0	1	0	0	6	0	1	0	0	0	5	1	0	0	4	0	0	0	1	1	0	0	2	0	0	0	9	1	2	6	0	0	0	0	0	0	0	1	4	2	2	0	1	0	0	0	0	0	1	4	1	0	0	1	1	0	0	3	0	0	1	0	0	0	4	1	7	0	3	2	1	1	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2
cell_type5_405	1	0	2	10	0	1	0	1	0	5	1	0	0	4	0	0	0	4	0	0	0	1	0	6	0	0	2	2	0	2	0	2	1	0	0	2	0	0	0	5	0	0	9	2	0	6	0	0	0	0	0	4	0	2	0	1	0	1	0	0	0	3	5	2	0	0	1	3	2	0	10	0	0	0	0	0	0	1	0	1	2	2	1	2	1	0	0	0	0	5	0	1	0	2	2	2	0	0	0	3
cell_type5_406	0	1	0	1	2	3	0	3	0	1	3	0	0	2	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2	0	1	0	0	0	0	2	2	0	13	0	1	7	0	0	2	0	0	1	0	0	1	1	8	0	3	0	1	0	0	0	2	3	1	0	0	0	0	0	0	4	0	2	0	5	0	0	5	1	3	0	0	3	1	1	0	1	1	0	4	2	0	0	0	3	6	1	0	0	1
cell_type5_407	0	4	2	1	0	2	0	0	0	2	0	0	0	4	6	0	0	10	1	1	0	2	2	1	1	3	0	5	0	5	0	0	2	0	1	8	0	0	0	12	0	0	3	0	1	1	0	1	2	0	1	2	1	3	0	0	0	4	0	3	0	5	1	1	2	0	1	4	0	3	11	0	0	0	7	0	0	5	2	0	2	2	0	1	2	0	0	0	1	2	2	0	0	0	1	1	1	0	0	11
cell_type5_408	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	10	2	2	1	0	0	0	0	0	3	1	1	2	0	1	1	0	1	5	0	0	0	0	0	5	5	0	0	2	0	0	1	3	1	0	0	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	5	1	0	0	0	1	0	1	0	0	1	6	0	0	2	1	2	0	0	0	0	3	1	0	1	0	0	0	0	0	0	1
cell_type5_409	1	2	2	6	2	0	0	0	0	14	12	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	6	2	1	2	0	0	0	0	3	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	2	0	0	0	6	5	1	0	0	0	0	5	3	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	9	4	0	0	1	0	0	0	0	0	2
cell_type5_410	2	2	0	0	0	6	0	0	2	0	0	0	0	1	1	0	0	17	1	1	1	0	0	9	9	0	1	2	0	0	1	0	3	0	0	5	0	0	0	2	2	0	5	0	0	2	0	0	0	2	4	0	5	3	0	1	0	0	0	0	0	2	0	1	0	0	0	0	4	4	6	1	0	0	0	0	0	0	0	2	0	4	3	0	4	0	0	0	0	2	1	0	0	0	1	0	1	0	0	4
cell_type5_411	0	1	2	1	0	8	0	0	0	1	0	0	1	1	4	0	0	2	0	1	0	0	0	3	0	0	1	2	0	3	0	0	1	0	2	7	0	0	1	4	0	3	2	0	0	2	1	0	0	2	3	0	16	0	0	0	2	1	1	1	0	1	3	0	0	1	0	0	2	3	0	0	1	0	0	2	0	0	4	0	1	0	1	2	0	0	2	1	0	6	5	0	0	0	0	2	1	0	0	6
cell_type5_412	2	0	1	1	0	5	0	0	0	1	1	0	0	0	2	0	0	9	0	0	1	1	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	8	10	0	1	0	2	0	1	0	0	2	1	0	0	0	1	2	1	12	0	0	0	0	0	0	3	1	3	3	2	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	4
cell_type5_413	0	0	3	7	0	1	0	1	3	2	1	0	0	0	0	0	0	7	0	0	0	1	0	6	1	1	1	2	0	2	0	2	1	1	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	4	1	3	0	0	0	2	0	1	0	2	3	0	1	10	1	1	0	1	0	0	0	0	0	0	0	3	1	1	0	4	1	0	2	0	0	2	0	4	0	0	0	0	3	4	0	0	0	1
cell_type5_414	1	1	1	4	0	9	0	0	0	3	4	0	1	2	0	0	0	3	0	0	0	0	0	1	0	2	3	1	0	6	0	0	1	0	1	0	1	0	0	5	1	3	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	5	0	0	0	0	0	4	0	0	0	1	0	0	2	1	0	0	0	1	0	2	0	0	1	0	0	4	3	0	0	0	0	1	2	0	0	0	3	0	2	0	0	1
cell_type5_415	0	0	0	1	4	2	0	0	1	0	0	1	0	1	0	0	0	7	2	3	2	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	4	7	1	0	0	0	0	0	0	0	2	1	2	1	0	0	0	1	3	1	0	0	2	0	0	0	0	1	0	0	4	1	1	0	0	0	0	0	1	0	4	1	0	6	2	0	0	0	0	0	3	1	0	3	1	0	0	1	0	0	1
cell_type5_416	0	0	1	2	0	1	2	1	0	4	0	0	1	0	3	0	0	3	0	7	1	0	0	3	4	0	3	5	0	5	1	1	0	0	1	0	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	3	0	4	0	0	0	3	4	0	1	1	0	0	0	1	0	4	0	8	3	0	0	0	0	1	0	8	0	0	0	0	0	1	0	4	0	3
cell_type5_417	0	0	0	8	0	1	0	0	2	1	4	0	0	2	0	0	2	2	0	7	0	0	1	6	0	0	0	1	2	1	0	0	0	0	0	1	1	0	0	5	0	4	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	1	0	0	5	3	0	0	0	0	4	0	10	0	0	0	0	0	0	4	1	2	0	0	0	2	4	0	0	0	2	8	0	0	0	0	4	0	0	0	0	8
cell_type5_418	0	1	1	2	0	0	2	3	0	8	0	0	1	2	3	0	0	1	0	3	0	0	0	8	3	3	0	0	0	0	0	2	3	0	0	4	0	0	0	3	0	6	1	1	0	0	0	0	0	9	0	0	1	0	1	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	7	2	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	4	1	0	0	0	4	7	0	0	0	0
cell_type5_419	3	0	0	0	2	8	0	0	1	0	0	0	0	0	1	1	0	3	0	2	0	0	7	13	0	0	0	1	1	1	0	0	3	0	3	4	0	0	0	5	0	1	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	4	0	2	0	2	0	0	5	0	0	2	0	3	4	0	0	0	1
cell_type5_420	0	4	1	3	0	1	0	1	0	6	8	0	0	1	4	1	0	1	0	0	1	0	0	0	2	0	1	0	2	0	1	0	1	0	0	7	0	0	0	13	0	1	2	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	2	2	0	3	1	0	0	0	0	0	7	0	1	0	0	1	0	0	0	0	1
cell_type5_421	0	2	0	0	0	4	0	2	0	0	0	0	0	1	3	1	0	12	2	1	0	0	0	13	0	1	2	5	0	4	0	0	4	0	0	1	0	0	1	1	0	3	2	0	0	0	0	0	0	0	2	1	4	1	0	1	0	0	0	0	0	2	0	1	0	0	1	2	2	0	13	0	0	0	1	0	0	0	1	2	0	0	1	3	3	0	4	0	0	0	3	0	0	0	1	0	0	2	0	9
cell_type5_422	2	0	0	1	6	1	0	2	0	4	0	0	0	1	2	0	1	7	0	2	0	0	0	13	0	3	3	2	1	2	0	0	1	1	0	6	1	0	0	4	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	2	0	1	1	0	0	11	0	4	0	0	2	0	4	1	3	1	0	1	0	0	0	7	1	1	0	3	3	1	0	0	0	0	0	0	0	0	1	0	2	6	0	0	0	7
cell_type5_423	0	0	1	5	1	1	0	0	0	0	4	1	0	2	0	0	0	7	0	1	0	0	0	2	0	1	0	2	0	4	0	1	1	0	1	1	1	0	0	5	0	0	4	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	0	5	1	10	0	0	0	0	2	2	1	0	1	0	2	2	1	1	0	2
cell_type5_424	0	1	2	0	2	1	1	1	0	1	0	1	0	4	0	0	0	3	1	1	0	0	0	8	0	0	2	4	0	1	1	1	0	0	0	2	0	0	0	2	0	0	1	0	1	4	1	0	0	0	0	2	4	1	0	2	0	4	0	2	0	3	0	3	0	0	0	1	0	0	3	0	0	0	1	0	0	10	0	2	0	14	0	2	0	0	0	1	1	0	1	2	0	0	5	0	0	0	0	1
cell_type5_425	0	0	0	0	1	7	0	0	0	0	0	0	2	0	1	0	3	3	0	1	3	1	1	0	1	0	0	3	2	2	1	1	1	0	0	3	0	0	0	12	0	2	4	0	0	3	0	0	0	0	0	1	1	1	0	1	0	0	0	0	3	0	1	2	0	0	0	0	0	4	6	0	0	1	1	1	0	6	0	1	0	8	3	2	3	0	0	2	2	0	1	0	0	1	0	0	0	0	0	18
cell_type5_426	0	3	2	3	6	1	0	2	0	1	5	0	0	1	0	0	0	8	2	0	1	0	1	4	0	0	0	9	1	0	4	1	0	1	0	5	0	0	1	2	0	3	6	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	0	0	2	1	0	1	0	0	1	1	7	0	0	0	0	1	0	0	0	4	0	8	3	3	0	0	0	1	0	2	1	3	0	0	0	0	1	0	0	4
cell_type5_427	0	0	2	0	0	2	0	0	0	2	3	0	0	2	1	0	1	1	1	4	3	2	0	2	2	0	2	0	2	2	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	2	0	0	0	6	0	1	3	0	1	0	1	0	1	0	1	1	3	1	0	0	0	0	4	7	1	0	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	4	1	0	0	0	2	0	0	1	0	5
cell_type5_428	0	4	1	0	1	5	0	4	1	0	0	0	4	0	1	0	1	0	0	1	0	0	0	9	2	2	0	3	0	2	0	0	0	1	2	1	2	0	0	14	0	5	5	1	0	0	0	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	5	4	0	0	0	2	0	1	1	0	0	1	0	0	0	9	0	5	0	0	6	2	1	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0
cell_type5_429	0	0	1	3	0	10	1	1	0	0	0	0	0	5	1	0	0	2	0	1	0	0	0	1	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	2	2	0	0	5	0	1	0	0	0	0	0	10	0	0	0	2	0	2	1	1	0	0	2	0	0	5	0	0	0	0	2	2	2	0	2	0	0	0	1	0	0	0	0	4	1	2	0	3
cell_type5_430	0	1	2	0	0	12	0	2	1	4	0	0	0	0	4	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	3	0	0	4	0	0	0	25	0	1	1	0	0	1	0	0	0	2	0	1	2	1	0	0	0	2	3	0	0	3	0	0	0	0	1	0	1	0	5	4	0	0	0	0	0	1	2	2	0	4	0	1	8	0	0	1	0	3	6	0	0	0	0	3	0	0	0	5
cell_type5_431	0	0	4	3	1	0	0	0	0	1	0	0	0	1	1	1	2	0	1	0	0	0	0	6	0	0	0	4	2	1	0	0	0	0	0	4	1	0	0	0	3	2	8	0	0	0	0	0	0	1	0	0	7	9	0	3	2	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	1	1	5	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	7
cell_type5_432	1	0	0	0	0	3	0	1	0	2	0	0	2	1	1	0	0	1	0	3	0	1	0	7	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	7	1	1	5	2	0	3	0	0	3	0	0	1	0	1	0	0	0	5	0	0	0	9	1	0	0	0	0	0	3	3	3	0	0	0	1	0	0	7	6	0	1	0	1	1	1	0	1	0	1	4	1	3	0	0	0	2	0	1	0	1
cell_type5_433	1	0	1	0	0	1	0	0	0	2	1	1	0	2	2	0	0	5	2	0	0	0	0	9	0	4	0	0	0	0	0	0	1	0	0	0	0	1	0	4	0	6	10	0	2	3	0	0	0	0	0	3	5	7	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	2	9	0	0	0	0	0	0	2	1	1	0	8	1	0	0	0	0	0	0	8	0	0	0	1	0	1	0	0	0	3
cell_type5_434	0	0	1	10	0	4	0	0	0	0	1	0	0	0	0	0	0	19	1	0	1	1	0	4	1	0	1	1	0	6	0	0	1	0	0	1	1	0	0	2	0	1	0	3	0	1	0	1	1	0	0	1	0	1	0	2	0	2	1	0	0	2	0	1	0	0	0	3	5	0	8	0	0	0	0	0	0	0	2	7	0	0	5	0	1	0	2	0	0	7	1	0	0	0	5	1	0	0	0	6
cell_type5_435	2	6	2	0	1	1	0	0	0	10	0	0	0	1	1	0	0	11	0	0	1	1	0	3	1	0	0	3	3	2	1	0	7	0	0	1	0	0	0	3	5	0	2	0	0	1	0	0	0	0	0	0	3	1	0	1	2	1	0	0	0	0	6	2	0	6	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	1	3	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	5
cell_type5_436	0	0	1	6	0	7	0	3	0	8	0	0	2	4	7	0	0	1	0	0	0	0	0	6	6	2	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	1	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	3	0	1	2	0	0	0	0	0	0	1	0	0	0
cell_type5_437	2	1	0	0	0	2	2	0	1	2	0	0	0	2	2	0	0	6	0	8	5	0	0	1	0	0	0	0	1	1	2	0	0	0	0	3	0	0	1	0	0	0	5	0	0	7	0	0	0	0	2	0	0	0	0	3	2	1	0	0	0	0	1	1	0	1	0	0	0	13	1	1	0	0	0	1	0	0	0	1	2	9	1	0	0	0	0	4	0	8	5	0	1	0	0	0	0	0	0	2
cell_type5_438	1	0	2	1	2	0	2	2	0	10	0	0	0	0	0	0	1	3	1	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	9	0	3	1	1	0	1	0	0	3	0	2	0	1	0	0	0	0	2	0	0	0	0	3	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	6	0	0	0	5
cell_type5_439	0	0	1	2	7	1	0	1	0	4	0	0	0	3	3	0	1	3	0	1	0	0	0	3	1	1	0	1	0	1	3	0	3	0	0	1	0	0	0	6	0	6	1	0	0	0	0	0	0	1	0	0	4	5	0	0	0	1	0	0	0	3	0	2	5	0	0	4	2	1	10	0	0	0	1	0	0	5	1	2	0	0	2	0	0	0	3	2	0	3	2	0	0	0	3	1	1	0	1	1
cell_type5_440	1	7	0	12	0	0	1	0	1	1	0	0	0	4	0	0	0	1	0	0	3	3	0	1	0	0	0	3	2	4	1	0	1	0	0	3	0	0	0	0	3	1	7	0	0	2	0	0	0	1	0	2	1	3	0	1	3	1	2	1	0	7	0	1	0	0	0	0	0	3	2	1	1	1	0	0	0	1	3	2	2	2	1	1	0	0	0	0	0	4	0	1	0	0	0	2	1	0	0	4
cell_type5_441	0	0	0	2	0	2	0	1	0	1	0	0	1	0	1	0	0	1	2	0	0	3	0	4	1	1	0	5	0	0	0	0	0	0	1	3	0	0	0	11	0	5	2	0	0	0	0	0	0	0	1	6	3	4	0	0	0	1	0	0	0	4	5	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	1
cell_type5_442	0	0	0	8	0	1	0	0	0	0	3	1	1	9	4	0	0	9	2	2	4	0	1	2	0	0	3	0	1	0	0	2	0	0	1	1	0	0	0	8	0	3	1	0	0	9	0	0	0	4	0	0	8	2	0	1	2	0	0	0	0	6	5	0	1	3	0	0	5	4	2	0	0	1	0	0	0	1	3	8	1	0	3	1	0	0	1	1	0	4	2	0	1	2	0	0	1	0	0	10
cell_type5_443	0	4	0	11	0	1	0	1	0	1	2	1	0	6	1	0	0	3	2	0	0	0	1	5	1	0	0	0	1	1	0	1	3	0	0	2	1	0	0	14	0	1	0	1	0	0	0	1	0	1	3	0	0	2	0	2	0	1	0	0	1	5	4	0	0	0	1	2	3	1	3	0	0	0	0	0	0	1	0	7	0	7	5	1	0	0	0	0	1	2	0	0	0	0	5	3	0	0	1	0
cell_type5_444	2	0	1	3	3	7	0	1	0	8	0	2	0	1	2	0	1	0	0	0	4	1	0	1	2	0	1	0	3	1	0	0	1	0	0	0	1	0	2	3	2	1	4	0	0	3	0	0	0	1	1	1	2	5	0	0	2	0	1	4	0	0	1	1	0	0	0	0	0	3	1	0	1	0	0	0	0	3	0	4	0	4	8	0	1	0	0	0	0	8	0	0	0	0	0	4	0	3	1	0
cell_type5_445	0	1	0	1	2	1	2	1	1	0	2	0	0	2	1	0	0	11	1	2	0	2	0	8	5	4	0	2	0	3	0	0	3	1	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	3	0	1	2	0	2	0	4	0	0	0	0	6	2	0	0	2	2	0	0	8	0	0	0	1	3	0	5	3	4	0	3	0	1	0	0	0	2	0	10	0	1	0	0	3	2	2	0	0	5
cell_type5_446	0	1	0	1	1	13	0	2	1	0	7	0	0	0	4	1	0	8	0	1	0	0	0	0	8	0	0	1	0	8	0	0	2	2	0	2	0	0	2	2	0	1	7	6	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	3	0	0	2	0	1	0	8	0	1	0	0	1	0	0	0	1	0	0	0	2	3	0	3	0	1	2	1	0	0	0	1	0	0	0	0	4
cell_type5_447	0	0	1	2	3	7	0	3	2	0	1	0	0	0	1	0	0	5	0	0	0	0	0	5	3	1	0	2	0	5	0	2	1	0	0	5	2	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	8	5	1	0	2	0	1	7	0	5	0	0	0	0	0	0	1	0	1	1	0	4	2	0	0	0	2	0	4	0	0	3	1	8	0	0	2	0	8
