gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type5_234	2	2	0	0	4	0	0	0	4	1	1	0	6	2	0	0	0	0	0	0	2	1	1	1	0	5	0	2	0	0	3	0	0	1	4	0	0	0	6	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2	2	0	2	7	1	0	0	0	1	1	4	0	2	2	1	0	1	0	0	1	3	1	0	0	0	1	0	0	3	1	0	1	0	1	1	0	0	0	1	1	0	1	1	0	3	1
cell_type5_235	1	2	1	0	2	0	0	0	1	0	0	0	1	5	0	0	11	0	1	5	1	0	0	0	1	0	0	5	4	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	1	0	0	0	14	2	0	0	1	1	8	0	1	0	0	3	0	1	1	2	1	0	1	1	1	3	2	1	1	2	0	0	0	0	1	1	4	0	0	0	0	0	0	2	0	0	6	0
cell_type5_236	4	1	0	1	0	0	0	0	2	4	0	0	6	5	0	0	14	0	4	0	2	3	0	1	11	1	0	1	0	1	1	0	0	0	1	0	0	0	0	9	0	1	7	1	0	1	1	0	2	0	1	2	0	1	2	0	2	2	0	0	1	0	0	2	1	0	1	3	0	0	0	0	0	0	2	1	0	1	0	1	2	0	1	4	1	0	1	0	0	1	1	0	0	4	0	0	0	0	2	0
cell_type5_237	1	1	0	0	1	0	0	0	1	2	0	0	13	1	0	0	3	0	1	2	0	0	1	0	0	15	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	9	0	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1	0	0	0	1	4	1	0	0	4	1	0	0	0	1	0	5	3	0	1	2	1	0	0	0	2	4	1	3	0	4	0	1	2	1	12	0	1	6	0	7	2
cell_type5_238	10	0	0	0	0	0	0	0	1	1	1	0	1	2	1	0	1	0	3	0	3	0	2	0	0	1	1	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	8	0	1	1	0	0	2	0	1	0	0	1	0	4	1	0	6	0	0	0	2	1	2	0	0	1	0	0	0	2	0	0	0	3	3	0	3	3	0	0	0	3	4	1	0	1	0	0	0	0	0	4	0	2	2	0	2	0
cell_type5_239	0	0	0	1	3	0	0	0	2	21	0	0	1	8	2	0	3	0	2	1	0	0	0	0	0	19	0	4	0	0	0	0	0	3	2	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	4	0	3	0	0	0	3	4	1	0	1	0	0	0	0	0	2	0	2	0	0	2	1	1	1	0	10	0	0	0	4	0	2	0	0	2	3	0	0	0	2	0	1	4
cell_type5_240	18	2	1	0	3	0	0	0	3	1	0	0	0	6	1	0	4	0	3	5	1	0	1	0	2	0	1	2	4	0	3	1	0	0	1	1	4	0	3	0	0	1	14	0	0	0	0	2	3	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	1	1	0	6	3
cell_type5_241	7	0	0	0	0	1	1	0	3	5	0	0	2	5	0	0	10	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	2	0	4	2	0	8	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3	1	1	0	1	0	0	0	0	1	0	0	7	2
cell_type5_242	1	0	1	2	11	0	0	1	3	3	0	0	0	12	0	1	0	0	6	0	1	0	0	0	0	12	0	4	2	2	0	0	1	0	0	1	1	0	0	0	1	1	9	0	0	0	1	0	0	0	2	1	2	0	0	3	5	1	3	1	3	0	0	1	0	1	3	0	0	1	0	0	1	0	1	12	9	0	1	1	1	1	0	0	2	3	0	0	8	0	3	1	0	2	0	1	0	0	7	0
cell_type5_243	3	0	0	0	1	0	0	0	10	1	0	0	0	4	0	0	2	0	6	3	0	0	1	0	1	2	0	2	1	0	0	2	0	1	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	2	0	6	0	1	0	2	0	4	4	1	0	2	0	0	1	0	0	1	0	3	7	9	1	0	0	2	0	0	0	0	0	2	0	4	0	1	0	0	10	0	1	0	0	7	1
cell_type5_244	1	0	0	0	8	0	0	0	0	3	0	0	0	7	1	0	1	0	4	1	1	0	0	0	0	14	0	0	0	2	0	1	0	0	3	1	0	0	6	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	1	2	4	0	4	0	0	2	0	1	4	0	0	2	0	0	4	0	0	2	2	0	4	8	1	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	3	0	2	3
cell_type5_245	1	0	3	0	1	0	0	0	7	0	0	0	1	2	0	0	2	0	2	8	0	0	0	0	0	12	0	2	0	0	0	1	0	1	4	0	0	0	0	0	0	1	4	0	0	1	2	0	0	0	0	3	1	0	1	1	4	2	4	1	0	0	1	11	2	3	0	0	0	0	2	10	0	0	0	6	1	1	0	0	4	0	1	0	2	0	1	0	2	0	2	0	0	2	0	1	0	0	6	1
cell_type5_246	11	0	0	0	3	1	0	0	0	3	0	0	4	3	0	1	1	0	2	1	2	0	1	3	0	15	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	2	0	1	0	0	1	0	1	0	2	1	0	0	0	1	1	2	3	2	0	1	0	0	0	0	2	1	0	0	8	2	0	0	1	1	1	0	0	0	2	2	0	6	0	1	0	0	0	0	3	3	0	5	1
cell_type5_247	1	2	0	0	5	0	0	0	3	2	0	0	2	2	0	0	14	0	0	0	1	9	0	2	2	12	0	0	1	1	3	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	2	2	0	2	0	1	4	1	0	0	1	2	0	0	0	0	1	2	19	5	1	1	6	2	0	0	5	1	0	3	0	2	0	0	1	0	0	0	0	2	0	1	1
cell_type5_248	6	1	2	0	3	0	0	0	3	0	0	0	3	1	0	0	9	0	1	1	4	0	0	0	1	10	0	2	0	0	0	0	0	0	2	1	0	0	0	14	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	3	0	5	2	0	0	0	0	0	0	0	8	0	1	3	0	0	0	3	2	2	3	1	3	5	1	0	0	0	0	2	0	5	0	0	0	0	2	0	2	0	0	6	3
cell_type5_249	1	0	0	0	1	0	1	0	2	0	0	0	2	6	0	0	4	4	0	0	1	0	1	0	2	0	1	5	3	0	0	0	2	0	5	0	1	0	0	0	0	0	1	0	1	1	0	0	2	1	0	1	0	0	0	1	5	0	4	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	4	7	5	0	6	0	0	0	0	1	0	0	0	2	0	0	7	1	0	1	2	0	0	2	0
cell_type5_250	1	1	1	0	4	0	1	0	1	1	1	0	3	18	0	0	7	0	3	1	1	1	0	0	0	4	4	2	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	2	0	2	0	2	1	4	0	6	0	0	3	0	1	1	1	0	0	2	5	0	2	2	1	0	0	1	0	0	0	2	0	5	0	0	2	0	3	0	1	1	0	6	0
cell_type5_251	3	6	4	3	0	0	0	0	3	2	4	2	3	10	0	1	6	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	2	2	0	1	1	0	0	1	0	2	3	0	0	0	0	1	0	1	1	0	0	1	1	0	2	10	0	1	0	1	0	2	0	0	4	0	2	0	0	0	0	1	0	3	2	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	3	1
cell_type5_252	3	0	1	0	1	0	0	1	0	3	0	0	2	15	1	0	8	0	0	2	0	4	1	0	2	2	1	3	1	2	1	0	0	0	6	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	1	1	6	0	0	0	1	0	1	0	5	0	0	1	0	1	2	0	2	1	0	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	3	0
cell_type5_253	0	1	2	0	0	0	0	0	2	0	0	0	2	10	0	0	13	0	3	1	2	2	3	1	0	1	0	5	0	0	1	0	0	0	0	1	0	1	0	4	1	0	0	1	0	2	1	0	2	0	1	3	0	0	0	2	1	1	0	0	0	0	2	1	3	0	0	1	0	1	0	0	1	3	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	4	0	4	0	0	8	0
cell_type5_254	2	0	2	0	0	0	0	1	4	0	0	0	10	2	1	1	5	0	2	3	1	0	1	0	1	7	0	0	1	0	0	0	0	1	8	0	0	0	0	1	0	2	12	3	1	0	0	1	0	0	0	0	0	1	1	0	5	0	5	0	0	0	3	0	2	1	0	3	2	0	0	0	2	1	0	0	2	0	0	2	1	0	2	0	0	0	4	0	2	0	2	0	0	2	0	1	3	0	4	1
cell_type5_255	5	2	0	0	3	0	2	0	8	2	0	0	0	3	1	0	3	0	1	1	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	2	0	0	1	5	0	0	0	0	2	0	5	0	0	1	2	0	0	0	1	0	0	10	3	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0	8	6	1	4	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	2	4	4
cell_type5_256	5	0	1	0	0	0	0	0	1	6	1	0	0	9	0	0	1	0	0	5	3	1	4	0	0	3	0	3	0	2	0	0	0	1	0	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	1	7	5	0	5	0	0	0	2	0	0	0	1	0	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	1	1	0	2	1	1	4	1	2	0	2	0	0	1	2
cell_type5_257	0	0	0	0	0	0	0	1	5	7	1	1	0	3	0	1	7	0	1	5	0	3	0	0	1	0	0	1	0	1	0	0	0	0	5	0	1	0	1	0	1	0	2	1	0	0	0	0	1	0	0	1	3	0	0	0	1	1	4	0	0	0	8	2	1	0	0	2	0	0	0	1	0	0	1	0	1	8	0	0	0	0	2	0	0	0	0	0	1	0	0	4	0	0	0	1	0	0	0	5
cell_type5_258	4	0	0	0	6	0	0	0	2	3	0	0	20	16	1	0	1	0	4	1	4	1	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	7	0	0	0	0	0	3	0	2	0	3	3	0	0	1	5	0	0	2	5	1	6	1	0	1	0	0	0	1	0	2	0	6	0	0	5	1	0	0	0	2	0	1	0
cell_type5_259	2	0	0	0	0	0	0	0	0	2	0	1	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	4	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	2	4	2	0	1	0	4	1	2	0	0	0	0	2	0	0	1	2	0	1	1	1	1	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0
cell_type5_260	2	0	0	1	0	0	1	0	1	0	0	0	1	3	0	0	0	0	0	1	3	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	5	0	2	0	0	0	3	0	0	0	0	1	0	1	0	2	0	0	3	7	6	1	1	0	0	0	1	0	1	0	2	0	3	0	0	0	0	0	0	2	1	0	3	6
cell_type5_261	0	0	0	0	1	0	1	0	0	1	1	0	1	13	0	0	1	0	0	1	0	9	0	0	0	10	0	4	1	1	0	0	0	0	0	0	0	3	1	1	0	1	0	3	0	0	0	0	1	0	0	3	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	2	2	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	1	0	3	9	0	3	2
cell_type5_262	0	0	0	1	6	0	0	0	4	1	0	0	1	4	3	0	23	0	2	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	5	0	0	1	0	0	3	0	0	1	0	0	1	0	1	0	2	0	1	0	7	1	0	0	0	5	1	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	2	1	0	2	4
cell_type5_263	1	4	1	0	2	0	1	0	3	0	0	0	5	9	2	0	15	0	2	3	0	0	0	0	0	2	0	2	2	0	1	0	0	0	0	0	0	0	4	0	0	2	1	1	0	0	0	1	1	0	2	0	1	0	1	2	3	0	1	0	0	1	3	0	4	0	3	1	0	1	1	0	0	1	0	8	3	0	2	0	0	0	1	2	0	0	1	0	1	2	0	3	0	0	0	0	1	0	0	2
cell_type5_264	0	2	0	0	7	0	0	0	5	1	0	0	0	4	0	0	5	0	3	9	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	2	4	3	1	1	3	1	2	0	0	0	1	1	0	0	0	1	1	0	2	3	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1
cell_type5_265	0	4	1	0	0	1	0	0	5	1	0	0	2	7	0	1	3	0	1	4	0	0	0	0	5	5	0	2	3	0	0	0	0	3	6	0	1	0	0	0	4	1	1	0	0	0	3	0	0	0	0	5	0	0	0	2	3	4	1	0	0	0	1	2	2	0	0	0	0	0	0	2	1	0	0	0	0	3	1	1	4	0	0	0	1	0	4	0	1	1	0	0	0	0	0	1	0	0	1	0
cell_type5_266	2	0	0	0	11	0	1	0	4	2	0	0	2	4	2	0	12	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	5	0	0	0	1	0	0	0	3	0	1	0	2	1	0	0	0	0	0	0	1	2	5	5	20	0	0	0	1	0	0	0	0	5	1	1	1	4	0	0	1	0	3	3	0	3	0	0	3	0	0	0	0	0	1	2	0	1	1	1	0	3	1	0	0	0
cell_type5_267	0	0	1	1	2	0	0	1	11	1	0	0	1	11	0	0	1	0	0	0	0	0	3	0	0	6	3	5	3	0	0	0	2	0	3	0	1	0	2	5	1	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	1	3	5	0	0	2	0	0	0	0	3	3	0	0	1	3	2	1	0	0	0	2	1	3	0	0	0	0	0	0	0	2	2	0	1	1	0	4	0	0	0	0	0	1
cell_type5_268	0	4	0	0	0	0	1	0	5	4	0	0	3	6	0	0	0	0	2	0	2	0	0	0	3	0	0	0	2	0	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	5	0	7	0	0	0	2	0	0	0	0	8	2	2	0	0	1	1	2	2	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2
cell_type5_269	4	2	2	0	2	0	2	0	5	5	0	0	2	6	1	0	15	0	2	1	0	0	0	0	0	1	1	1	0	1	0	0	0	0	15	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	4	2	10	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	2	5	0	0	0	2	0	0	1	2	2	3	0	0	5	0	2	0	2	0	0	5	0	0	1	3
cell_type5_270	0	1	3	0	4	0	0	0	5	3	0	0	4	3	0	0	5	0	1	0	2	0	0	0	2	1	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	3	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	4	1	1	1	0	2	0	0	0	0	0	0	1	0	3	0	0	1	0	1	0	1	1	0	0	0
cell_type5_271	1	2	0	0	0	0	0	0	2	7	0	0	0	2	0	0	4	0	0	0	0	2	0	0	0	1	2	0	0	3	0	0	0	1	2	1	0	1	1	1	0	0	4	0	1	0	0	0	0	0	0	4	1	0	1	1	1	1	0	0	0	1	1	2	2	0	0	0	0	4	1	0	0	0	1	2	3	0	0	2	2	0	0	0	1	0	3	0	0	0	3	14	0	2	0	0	1	0	11	2
cell_type5_272	2	0	0	0	2	1	1	0	0	0	0	1	2	6	0	0	1	0	0	1	3	1	0	0	0	12	8	2	2	3	2	0	0	0	5	0	0	0	0	0	1	1	2	0	0	2	1	1	0	0	2	2	0	0	0	3	0	0	3	2	0	0	0	2	5	0	0	1	0	3	0	0	1	1	0	9	1	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	2	0	1	2	8	0	1	2
cell_type5_273	0	2	0	0	0	0	0	0	2	3	3	0	5	9	0	0	15	0	5	0	0	0	0	0	9	5	0	0	0	0	1	0	0	4	14	0	0	0	0	7	0	4	2	1	0	0	0	0	0	0	0	5	0	0	0	0	3	2	1	0	0	0	1	1	3	0	0	1	1	0	3	1	0	3	2	9	6	1	0	0	0	0	1	0	0	0	1	0	3	0	0	4	0	3	0	0	0	0	2	0
cell_type5_274	0	0	0	0	0	0	0	1	2	3	0	0	0	9	0	0	3	0	3	2	0	14	3	0	0	5	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	3	0	1	0	1	0	0	2	0	0	0	0	3	4	5	0	1	0	9	0	0	0	0	8	0	0	1	0	0	4	0	2	1	7	1	2	1	0	0	0	0	0	2	0	16	0	0	3	0	3	0	3	0	0	4	1
cell_type5_275	8	1	0	0	3	0	0	0	4	6	0	0	2	0	0	0	1	0	1	1	2	0	4	0	0	2	4	0	0	0	0	1	0	0	3	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	0	7	0	9	0	0	0	1	0	4	0	0	0	0	0	0	1	1	4	0	2	1	1	0	0	3	0	1	0	0	0	0	1	1	0	0	5	1	0	0	0	0	0	5	0
cell_type5_276	1	0	1	0	4	0	0	0	4	1	0	0	2	9	0	0	0	0	1	2	1	0	0	0	0	4	0	3	0	0	0	1	0	0	0	0	2	0	6	0	0	4	1	1	0	0	0	2	0	0	0	1	0	0	0	4	1	4	1	1	0	0	1	0	1	0	1	0	0	0	0	2	0	0	0	2	3	7	0	2	0	1	1	0	4	1	0	0	0	0	0	0	7	0	0	0	0	0	1	1
cell_type5_277	0	0	0	0	0	0	2	0	3	1	1	0	4	0	1	0	1	0	1	2	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	3	4	0	0	2	1	4	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	5	0	2	0	0	5	2	1	2	0	0	5	3	3	6	1	0	0	0	0	4	2	0	0	1	3	7	1	1	6	0	0	0	5	0	0	2	0
cell_type5_278	0	0	0	0	4	0	0	0	3	1	0	0	2	3	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	3	0	0	0	0	1	0	0	3	2	1	2	0	0	3	1	3	0	4	0	0	0	3	0	0	2	0	3	0	0	0	0	1	1	2	0	1	0	0	0	0	2	0	0	2	0	0	0	1	0	0	4	0	3	0	0	6	4
cell_type5_279	0	4	0	0	1	0	0	0	0	2	0	0	12	3	0	0	4	0	2	1	2	0	0	0	1	7	0	2	0	5	0	0	0	0	2	0	0	0	0	0	0	0	7	0	1	2	0	0	0	0	0	1	0	0	5	1	2	1	3	1	1	0	0	0	3	1	1	2	1	0	0	0	0	2	7	3	0	1	0	3	0	0	0	0	0	1	1	0	4	0	0	0	2	2	0	4	5	0	0	0
cell_type5_280	3	0	0	0	8	0	1	1	1	0	0	0	0	3	0	0	2	0	0	10	3	0	0	0	0	1	1	1	2	5	0	0	3	1	10	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	4	0	5	1	0	0	0	1	5	0	0	10	2	1	2	0	4	0	0	4	6	5	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	6	0	1	1	0	0	5	1
cell_type5_281	0	0	2	0	0	0	0	0	0	5	0	0	4	3	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	6	0	1	0	1	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	8	1	0	0	0	0	1	7	0	0	2	0	0	0	5	1	0	1	4	4	0	0	2	1	0	0	1	0	1	0	1	2	0	0	0	0	3	0	0	2	0	9	3
cell_type5_282	5	0	1	0	3	0	0	1	3	9	0	0	0	12	0	0	4	0	3	4	3	1	1	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	6	0	0	0	0	0	2	0	0	2	1	0	2	0	0	1	3	3	1	0	0	3	3	1	1	3	1	0	0	1	0	0	0	12	0	1	0	4	1	1	0	1
cell_type5_283	6	1	2	0	0	0	0	0	5	2	0	0	2	6	0	0	4	0	0	15	1	0	0	0	2	0	4	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	7	0	1	0	1	6	0	4	0	0	0	4	1	1	0	0	7	1	1	0	0	0	1	0	5	15	0	0	1	0	0	0	0	6	0	0	0	2	1	1	1	0	0	0	2	0	0	3	2
cell_type5_284	1	3	1	0	3	1	1	0	4	0	0	0	4	5	0	0	3	0	3	3	0	0	3	0	0	1	1	3	1	0	0	0	0	2	9	0	3	1	0	1	0	1	4	0	1	1	0	0	0	0	1	3	1	0	0	1	3	1	0	0	0	0	2	0	7	0	0	1	1	4	0	2	0	2	3	2	5	0	1	0	0	0	2	1	0	0	2	0	2	0	2	0	0	6	0	4	0	0	4	1
cell_type5_285	6	2	0	0	2	0	0	0	13	1	0	0	1	4	0	0	4	1	0	0	3	0	0	0	0	3	0	0	0	0	1	0	0	3	0	0	1	1	1	0	0	1	3	0	2	1	0	0	0	0	5	0	0	0	0	0	4	4	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	3	4	0	0	0	0	3	0	1	0	1	0	6	0	0	2	0	0	0	4	0	0	0	8
cell_type5_286	2	0	0	0	1	0	0	0	1	17	1	0	4	12	0	0	1	0	0	15	1	1	6	0	0	4	0	2	0	1	0	0	0	0	15	0	0	1	0	0	0	1	3	0	2	0	0	3	1	1	0	2	0	0	0	1	1	0	7	0	1	0	0	1	3	0	3	0	1	0	1	0	0	1	5	3	2	0	0	0	0	0	0	0	0	0	0	4	3	2	0	2	0	1	1	1	0	0	3	0
cell_type5_287	5	1	1	0	2	0	0	0	6	10	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	1	0	0	3	0	1	0	0	0	9	0	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	6	0	0	0	1	5	1	1	0	0	0	2	0	0	0	0	3	1	0	2	1	0	0	1	3	1	2	0	0	2	0	0	1	3	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1
cell_type5_288	1	0	0	0	2	0	1	0	0	5	0	0	0	4	0	0	0	0	1	0	1	0	1	0	10	1	2	3	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	6	0	9	0	0	1	1	1	3	1	0	4	0	0	0	2	2	0	0	8	3	0	1	0	1	0	1	0	0	1	2	0	2	0	3	3	0	1	0	1	5	0	1	2
cell_type5_289	1	1	0	0	0	1	0	0	2	2	0	0	5	15	0	0	3	0	1	3	1	2	0	0	7	3	0	1	1	1	0	0	0	2	2	0	1	0	13	0	0	1	2	0	2	1	0	0	0	0	2	1	0	0	0	4	4	3	0	0	0	0	1	2	2	0	0	1	0	0	4	0	5	0	0	1	1	0	0	0	0	0	0	1	4	0	1	0	5	0	1	0	0	4	0	2	0	0	4	1
cell_type5_290	1	2	0	0	1	0	2	2	5	7	0	0	0	4	0	0	2	0	0	3	0	1	0	0	2	2	1	0	2	0	0	0	2	1	8	1	0	0	0	0	3	3	2	1	1	4	0	0	0	0	0	1	0	0	0	1	5	2	0	0	0	0	2	0	0	0	0	8	0	1	0	0	3	0	0	0	2	0	4	0	0	0	2	0	3	1	4	1	7	0	0	5	3	2	0	0	8	0	1	0
cell_type5_291	1	1	0	1	2	0	0	0	2	10	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	2	4	0	2	3	0	0	0	0	18	0	1	1	0	1	1	0	0	0	4	0	0	0	1	0	2	0	0	0	2	2	0	1	4	0	0	0	0	2	3	0	0	0	1	0	1	0	1	1	2	4	2	4	1	1	5	0	0	2	1	1	1	0	3	0	1	0	0	1	0	3	0	1	3	3
cell_type5_292	1	0	0	1	0	1	0	0	1	1	1	0	2	10	0	0	0	0	18	2	0	1	1	0	0	1	1	5	0	0	0	1	1	2	1	0	3	0	0	0	0	0	2	0	2	1	0	0	5	0	0	0	0	0	0	4	3	6	0	0	0	0	5	2	0	1	2	2	0	1	1	0	2	0	0	1	2	0	1	1	3	0	0	0	2	1	1	0	7	0	0	0	0	3	0	0	0	0	3	1
cell_type5_293	5	3	0	0	5	0	2	1	2	6	0	0	7	1	0	0	2	1	0	3	0	1	2	0	3	9	0	0	2	0	1	0	0	0	1	0	3	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	14	8	1	0	2	0	1	3	1	3	2	1	0	3	4	0	0	0	1	1	0	0	2	0	1	7	0	1	0	1	0	0	5	0
cell_type5_294	1	0	0	1	1	0	1	0	3	0	0	0	6	4	1	1	6	0	2	0	0	0	1	0	0	9	0	3	1	0	1	0	0	1	2	0	0	0	0	0	0	0	6	1	3	1	0	1	1	0	1	0	0	0	1	0	1	4	5	0	0	0	2	0	4	0	0	11	1	0	0	2	0	0	2	1	1	3	0	2	0	1	2	1	0	5	1	0	1	1	1	2	0	1	0	0	0	0	0	3
cell_type5_295	5	1	0	0	2	1	1	0	7	7	1	0	0	7	1	0	6	0	0	5	0	1	3	1	6	6	0	1	1	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	1	1	0	0	1	0	0	3	0	0	0	0	5	1	0	0	0	0	1	2	3	0	0	1	0	0	1	2	0	0	1	4	1	1	0	3	0	0	0	0	1	0	1	0	3	0	2	3	3	0	0	1	0	0	0	0
cell_type5_296	0	1	2	0	2	2	0	0	1	1	3	0	2	1	0	0	5	0	3	0	1	0	1	0	0	1	0	2	0	2	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	5	0	0	1	0	1	1	0	2	2	0	2	1	2	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	5
cell_type5_297	4	0	0	0	0	1	1	0	1	1	1	0	10	0	0	0	2	0	1	0	0	0	0	0	0	5	3	1	0	0	0	0	0	1	3	0	0	0	1	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	4	5	0	0	0	8	0	10	0	5	0	0	0	0	0	0	0	0	0	0	7	1	2	1	2	0	0	0	0	1	2	2	0	4	0	0	0	0	0	0	2	0	0	2	0
cell_type5_298	1	1	0	0	1	0	0	1	0	4	0	0	0	8	0	0	3	0	1	0	1	0	0	0	2	1	0	1	0	2	0	0	0	1	6	0	0	0	3	5	2	0	3	0	0	0	0	0	0	0	1	2	0	0	0	2	6	3	2	0	1	0	2	1	0	0	0	2	0	2	3	0	0	2	0	1	3	0	0	0	1	0	2	0	0	1	1	0	5	0	0	0	0	0	0	0	0	0	1	1
