gene1	gene2	gene3	gene4	gene5	gene6	gene7	gene8	gene9	gene10	gene11	gene12	gene13	gene14	gene15	gene16	gene17	gene18	gene19	gene20	gene21	gene22	gene23	gene24	gene25	gene26	gene27	gene28	gene29	gene30	gene31	gene32	gene33	gene34	gene35	gene36	gene37	gene38	gene39	gene40	gene41	gene42	gene43	gene44	gene45	gene46	gene47	gene48	gene49	gene50	gene51	gene52	gene53	gene54	gene55	gene56	gene57	gene58	gene59	gene60	gene61	gene62	gene63	gene64	gene65	gene66	gene67	gene68	gene69	gene70	gene71	gene72	gene73	gene74	gene75	gene76	gene77	gene78	gene79	gene80	gene81	gene82	gene83	gene84	gene85	gene86	gene87	gene88	gene89	gene90	gene91	gene92	gene93	gene94	gene95	gene96	gene97	gene98	gene99	gene100
cell_type6_47	0	1	0	2	6	0	0	0	0	2	0	1	4	0	2	0	0	0	0	0	0	0	5	2	0	9	0	0	0	5	0	0	1	0	0	0	0	2	0	1	1	5	0	4	0	0	0	0	0	0	3	0	0	0	0	1	0	2	1	1	3	0	0	0	1	0	0	2	0	2	0	0	0	6	0	2	3	0	0	0	2	0	1	4	1	0	0	0	3	0	3	1	0	4	1	3	0	0	6	7
cell_type6_48	1	0	0	6	5	2	0	0	0	0	1	3	11	2	1	2	0	7	0	0	1	0	4	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	10	2	1	0	0	1	1	5	0	0	0	1	0	2	0	0	0	0	0	0	4	0	5	6	0	0	0	0	0	0	2	7	1	2	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0
cell_type6_49	1	0	0	1	0	0	0	2	1	1	3	4	2	0	0	2	0	0	0	0	0	0	9	2	0	0	1	1	0	20	0	0	0	0	0	5	0	0	0	5	0	1	0	4	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	2	0	4	0	3	0	1	0	0	1	19	1	0	1	0	2	0	0	0	0	3	0	0	2	0	0	4	0
cell_type6_50	0	0	1	4	11	0	0	2	2	1	2	4	3	0	0	0	0	0	0	0	0	0	9	0	0	0	1	1	0	8	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	0	6	0	0	1	0	1	0	0	9	0	2	0	1	5	1	0	2	0	0	0	0	0	0	0	4	0	1	0	0	0	0	2	2	1	5	1	0	1	0	0	0	2	0	0	5	1	0	1	4	0
cell_type6_51	0	0	0	1	1	0	0	1	0	0	2	1	3	0	0	2	0	0	0	0	2	0	5	1	0	0	0	3	0	22	0	0	0	0	1	2	0	1	1	4	1	1	0	1	1	0	1	0	0	0	3	5	3	0	0	0	1	5	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	1	5	0	0	0	1	0	0	1	0	8	1	2	0	0	0	0	0	0	0	2	2	1	0	2	0	0
cell_type6_52	0	0	1	1	1	4	0	3	1	1	5	4	5	3	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	10	0	0	0	0	0	1	0	0	0	8	0	1	0	0	4	1	0	0	0	1	0	4	0	3	0	0	0	0	8	1	0	0	0	1	1	0	1	0	0	0	0	1	3	1	1	0	0	6	0	0	0	3	4	9	1	0	0	1	0	0	0	0	2	1	0	0	2	0	0	0
cell_type6_53	0	0	0	2	6	1	0	3	1	4	0	1	8	0	0	1	0	0	1	0	0	4	1	2	0	2	1	0	0	4	0	0	0	1	0	2	0	0	0	1	0	1	0	1	0	3	0	0	0	0	0	2	6	0	0	0	1	2	1	0	0	0	1	0	0	0	0	1	0	0	1	0	6	0	0	0	0	0	0	0	0	1	6	0	3	4	0	0	0	0	1	0	4	1	0	0	1	0	0	0
cell_type6_54	0	0	0	0	9	3	2	1	0	0	2	3	10	2	2	1	0	0	1	1	0	0	4	1	0	1	0	3	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	4	5	1	0	1	1	2	0	6	0	0	0	0	1	0	3	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	1	1	5	0	0	1	3	0	0	0	0	1	0	0	0	1	6	1	0	0	0	0	0	0
cell_type6_55	1	0	0	1	0	0	3	1	0	3	6	1	7	2	4	3	0	0	0	0	0	0	6	1	0	0	1	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	3	0	11	1	0	0	1	1	1	0	0	0	0	0	1	0	1	3	3	0	0	1	0	0	0	1	6	3	1	0	0	1	0	0	0	0	3	0	8	2	0	0	1	0
cell_type6_56	2	0	0	2	4	1	0	1	0	2	3	1	7	1	4	0	0	0	0	0	0	0	5	0	0	6	0	0	0	12	0	0	0	0	0	0	1	0	0	6	0	1	0	1	3	0	0	0	0	0	0	1	0	4	0	6	0	1	8	5	3	1	0	0	0	0	3	0	0	1	0	1	2	2	1	0	8	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	3	4	7	0	0	1	0	11
cell_type6_57	0	0	0	0	3	0	0	0	0	15	1	0	7	0	0	1	0	0	0	0	0	0	3	0	0	2	0	0	0	5	0	0	0	1	1	0	3	0	0	2	0	3	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	3	0	0	0	3	0	0	0	1	1	0	0	0	0	1	2	11	0	0	1	1	0	0	0	7	7	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0
cell_type6_58	0	0	0	0	0	2	5	1	1	1	4	1	3	0	0	0	0	0	0	1	1	0	6	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	4	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	1	1	0	0	0	0	0	0	0	4	8	0	0	2	0	0	0	0	6	7	3	4	4	1	0	0	0	0	0	0	0	0	1	0	0	0
cell_type6_59	2	0	0	0	1	1	0	4	0	4	2	4	6	0	0	1	2	0	0	0	0	0	3	0	0	12	0	0	0	5	0	0	1	0	0	0	1	0	0	1	1	3	0	1	4	0	0	0	0	1	13	3	0	0	1	4	1	2	1	3	6	0	1	0	1	0	0	2	0	0	0	2	1	0	0	0	0	2	0	4	1	0	6	1	1	1	0	1	0	0	0	1	3	0	0	2	1	0	0	8
cell_type6_60	0	0	0	0	1	1	0	2	0	3	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	14	0	1	0	1	0	0	0	4	0	0	3	0	0	0	0	0	3	0	8	0	3	0	1	1	0	0	1	0	0	0	0	6	2	0	8	0	3	1	0	0	1	3	8	2	1	1	1	0	0	0	0	1	2	0	2	2	3	0	0	0
cell_type6_61	1	0	0	1	3	1	0	0	0	2	4	1	6	0	0	0	0	8	0	1	0	0	12	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	1	0	4	0	0	0	0	2	1	0	0	0	0	8	0	1	0	0	0	0	0	2	0	0	0	0	0	6	0	5	0	1	0	1	0	0	3	4	0	0	4	1	0	0	0	2	1	2	0	0	1	3	0	0	0
cell_type6_62	0	0	0	1	1	3	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	8	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	5	0	1	0	3	0	0	6	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	0	0	0	0	0	0	10	0	2	0	2	0	1	4	1	2	1	3	0	0	0	0	1	2	3	0	0	0	0	0	0	1
cell_type6_63	0	0	0	8	7	1	1	0	1	3	7	5	3	0	2	0	2	0	0	0	1	0	11	0	0	4	0	0	0	2	0	0	0	0	0	0	0	3	0	6	0	0	1	0	7	0	0	0	2	0	0	0	0	0	0	1	0	1	4	3	1	3	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	1	0	0	0	1	2	2	1	0	0	0	1	4	0	0	10	0	8	1	0	0	4	2
cell_type6_64	0	0	0	2	0	3	0	3	1	1	3	0	5	0	1	0	0	0	0	2	1	0	3	0	0	0	0	0	0	1	0	0	1	0	2	0	1	8	0	0	0	0	0	7	0	3	0	0	0	0	2	0	0	0	0	0	1	0	1	2	0	2	0	1	0	0	1	0	0	1	0	3	3	0	4	0	0	1	1	2	1	2	3	5	0	0	0	0	0	0	1	1	4	1	0	1	0	0	1	23
cell_type6_65	0	0	0	0	6	1	1	0	1	2	6	0	12	1	0	1	0	0	1	0	0	1	3	0	0	0	0	0	0	13	0	0	0	2	0	0	4	0	0	2	0	4	0	1	0	3	0	1	0	0	8	1	0	1	0	6	0	0	1	0	0	0	3	0	5	0	0	0	0	0	0	1	0	0	5	0	6	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	1	3	0	0	2	0	0	0
cell_type6_66	0	0	0	3	1	1	1	0	1	1	1	0	17	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	1	0	0	0	0	1	0	4	0	3	0	4	0	2	1	1	0	3	0	0	2	7	0	0	0	0	0	1	3	1	0	0	0	3	1	1	3	0	0	2	0	1	1	0	5	0	1	0	3	0	0	1	5	2	0	1	0	0	3	0	0	0	0	0	0	0	1	0	7	0
cell_type6_67	1	0	0	0	4	7	0	4	0	1	1	2	9	0	1	1	0	0	0	2	1	3	4	0	0	0	0	0	5	4	1	1	0	0	0	0	0	4	0	0	1	1	0	2	1	0	0	0	2	0	2	2	0	2	0	1	0	0	4	1	1	1	2	7	0	0	5	0	0	3	0	0	0	2	0	0	1	0	0	2	0	0	9	1	0	0	0	0	0	0	6	0	4	0	0	1	1	0	4	1
cell_type6_68	0	0	0	0	4	0	0	0	1	0	2	1	1	0	1	0	0	0	0	1	0	4	9	0	1	1	0	1	0	10	2	0	0	0	0	0	0	1	0	1	1	1	0	3	1	0	0	3	0	0	2	5	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	2	0	1	0	1	1	0	0	1	3	0	3	1	0	1	1	0
cell_type6_69	0	0	0	0	4	2	0	0	0	1	1	3	6	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	10	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	2	1	4	0	0	2	1	0	1	0	0	0	0	0	0	8	8	0	0	1	0	0	0	1	9	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	6	0
cell_type6_70	4	0	0	0	2	1	0	1	0	1	4	1	12	0	5	0	0	0	0	0	1	0	7	0	0	6	0	2	0	12	0	0	0	0	0	0	1	2	0	0	2	1	0	3	0	0	1	1	0	0	5	0	0	2	0	1	1	0	6	4	2	6	1	1	0	0	0	0	0	3	1	0	0	6	3	0	1	0	1	3	0	3	4	1	0	1	0	1	3	5	1	0	6	2	1	2	0	0	0	3
cell_type6_71	0	0	0	3	10	0	0	3	0	1	1	1	4	2	0	0	0	0	0	0	0	0	1	2	0	0	0	6	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	3	3	1	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	6	5	2	0	3	1	0	0	0	7	9	0	0	2	1	2	0	0	1	0	3	0	1	0	0	0	0	3
cell_type6_72	3	0	0	0	5	0	0	1	0	1	1	0	10	2	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	6	0	0	1	0	0	1	0	0	0	4	0	2	0	4	0	0	0	2	0	0	0	4	0	2	1	0	0	1	4	0	3	2	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	10	18	0	2	4	0	0	0	0	0	0	0	2	4	0	0	0	3	0
cell_type6_73	4	0	0	0	8	7	1	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	16	0	0	0	0	2	0	11	2	0	0	0	0	0	0	0	0	3	0	1	0	1	0	1	0	1	0	0	0	3	0	0	0	0	0	1	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	1	8	0	1	2	0	6	0	0	0	0	1	5	1	0	0	1	1	0
cell_type6_74	1	0	0	0	0	0	0	1	0	3	3	3	3	3	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	15	0	0	1	5	0	0	0	3	2	0	0	7	0	0	0	0	0	0	1	0	1	0	1	0	8	1	1	1	0	0	0	0	0	4	2	0	3	0	1	0	0	0	4	3	9	0	0	0	1	0	0	0	0	1	0	2	1	0	0	0
cell_type6_75	4	0	0	0	10	0	0	0	0	1	1	3	2	0	0	0	1	0	2	0	1	1	8	0	1	0	1	0	0	26	0	0	0	0	0	1	0	0	0	2	0	0	0	7	1	1	1	1	0	0	4	0	0	1	0	4	0	0	5	2	0	2	0	6	1	0	3	0	0	0	0	0	3	4	0	0	6	0	0	0	1	3	1	0	1	3	0	1	0	0	0	0	1	0	0	0	0	2	1	0
cell_type6_76	0	0	0	2	2	0	0	0	0	5	2	0	6	0	0	0	0	0	4	0	0	12	5	1	0	0	1	0	5	19	0	0	0	0	0	0	0	1	1	2	0	1	0	0	3	0	1	3	1	3	3	10	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	3	0	0	0	0	0	0	4	3	0	0	3	0	0	0	0	1	3	0	4	6	0	0	0	0	0
cell_type6_77	5	3	0	2	1	5	0	1	0	1	1	0	11	1	4	0	2	0	0	0	0	0	3	0	0	6	0	0	0	1	1	0	0	2	0	0	0	0	0	3	0	2	0	1	2	0	0	0	0	0	0	4	0	0	0	8	1	3	1	15	4	0	0	0	0	1	0	2	0	4	0	1	0	4	2	0	0	0	0	0	2	0	13	0	4	0	0	0	7	0	0	1	5	0	0	0	2	0	5	6
cell_type6_78	1	0	0	0	2	0	0	0	0	7	0	2	1	1	0	0	0	0	1	4	0	3	18	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	6	0	1	0	1	0	0	1	5	0	0	2	2	0	3	0	0	0	0	6	1	0	0	3	1	0	0	7	0	1	0	0	0	8	0	1	0	0	0	2	0	1	6	1	5	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1
cell_type6_79	0	0	0	5	7	1	0	7	0	2	4	1	5	2	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	7	0	2	0	0	0	0	1	1	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	6	0	6	0	0	6	0	7	0	0	1	0	0	0	6	9	1	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0
cell_type6_80	0	0	0	1	0	5	0	3	2	0	1	0	2	1	0	0	0	0	2	0	0	0	4	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	2	0	1	0	3	2	0	0	7	1	0	0	2	0	0	0	1	0	0	6	0	0	1	0	5	5	0	0	0	0	0	0	0	0	2	2	0	1	0	2	0	2	0	8	0	0	0	0	4	0	0	0	1	0	5	0	0	2	0	0	0
cell_type6_81	2	0	0	0	4	0	2	3	0	0	2	0	19	0	1	5	0	0	4	0	1	2	9	0	0	0	0	3	3	15	1	0	2	1	1	0	0	0	0	5	0	5	0	4	0	0	0	6	0	1	1	3	0	1	0	0	1	4	4	0	0	0	0	2	3	0	2	0	0	0	0	0	0	5	3	0	0	0	2	0	0	0	3	4	2	1	2	6	0	0	1	1	0	0	0	4	1	2	3	0
cell_type6_82	0	0	0	2	0	1	0	0	0	5	4	2	9	1	1	0	0	0	3	0	0	0	5	1	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	7	0	2	0	5	0	1	0	4	0	0	0	5	1	1	0	0	0	0	1	0	0	0	3	2	2	0	1	0	0	0	0	0	2	4	2	0	1	2	1	0	0	0	5	3	2	2	0	0	1	7	0	0	1	0	2	0	0	0	9	0
cell_type6_83	0	0	1	0	2	1	0	1	0	0	2	0	7	3	0	1	0	0	0	0	2	0	6	0	0	1	0	0	0	12	0	0	0	0	0	1	0	0	1	5	0	0	0	1	5	0	1	0	0	0	4	2	0	0	0	0	3	0	2	0	1	0	0	1	0	0	2	1	0	0	0	0	12	3	6	1	1	0	0	0	0	1	3	4	2	3	0	0	0	0	0	1	1	2	3	1	1	0	0	0
cell_type6_84	0	0	2	0	2	2	0	0	0	0	2	0	15	0	0	2	0	0	0	0	0	6	13	0	0	0	0	0	0	5	0	1	0	0	0	0	1	0	0	1	1	2	0	9	0	1	0	0	2	0	0	7	1	0	0	2	0	2	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	1	0	2	0	0	1	5	0	1	2	1	1	0	0	0	1	0	0	3	0	0	0	0	0
cell_type6_85	0	0	0	0	2	1	0	1	0	0	1	5	6	1	0	0	0	0	0	0	0	0	7	1	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	2	0	6	0	3	0	1	0	3	2	0	0	8	0	0	0	6	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	2	2	0	0	0	3	0	0	2	1	2	0	0	0	1	0	0	2	0	0	0	2	0	1	0	0	1
cell_type6_86	0	0	0	2	4	0	0	5	0	0	0	0	3	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	3	2	0	5	0	0	0	3	0	0	1	0	2	7	0	1	0	0	1	0	9	0	0	0	2	1	18	0	0	3	0	0	0	0	0	3	4	0	0	0	0	1	0	1	14	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1
cell_type6_87	1	0	0	3	2	2	0	4	0	0	1	2	6	2	0	8	0	0	1	0	0	11	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	10	0	1	0	2	3	0	0	4	0	0	2	5	0	0	1	1	3	0	2	2	1	2	0	1	0	0	1	0	0	0	0	0	1	0	11	0	5	1	0	0	2	2	8	4	2	7	0	0	0	0	0	0	0	1	2	2	1	0	0	0
cell_type6_88	0	0	0	1	3	0	2	0	1	1	1	1	4	0	0	2	0	0	0	0	0	0	4	0	3	1	0	0	0	7	0	0	0	0	0	1	0	0	0	2	0	1	1	2	1	0	0	0	0	0	0	2	0	0	0	2	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	14	0	0	0	1	0	0	6	1	1	0	2	0	4	0	0	0	1	1	0	0	0	1	0	1	0
cell_type6_89	0	0	0	2	4	2	1	1	0	0	0	4	5	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	6	0	0	0	1	2	0	0	0	0	0	1	4	0	1	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	1	0	1	6	1	3	0	4	0	0	0	0	0	0	0	1	0	1	1	0	0	0
cell_type6_90	0	1	0	0	1	3	0	4	1	0	5	1	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	2	10	0	0	2	0	2	0	0	2	0	1	1	1	1	1	2	0	0	1	0	0	5	3	1	1	0	3	1	1	1	5	2	0	0	2	0	0	1	2	0	3	0	0	2	0	2	1	1	0	2	3	1	1	1	0	3	2	0	2	4	0	0	1	0	0	3	1	2	0	1	3
cell_type6_91	0	0	0	0	4	0	3	1	1	6	1	0	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	8	0	2	0	1	1	0	5	4	2	1	0	0	1	0	8	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	4	1	0	1	0	0	0	0	0	2	2	2	2	0	0	0
cell_type6_92	2	1	0	4	3	1	0	1	0	1	2	2	5	0	0	0	0	0	0	0	2	0	8	0	1	0	0	0	0	4	0	0	2	0	0	0	0	3	1	1	0	0	0	1	0	1	0	0	2	0	8	4	1	2	0	1	1	0	0	7	0	0	0	3	2	0	5	0	0	1	0	1	0	6	0	0	0	0	0	0	1	0	4	0	2	0	0	2	2	0	0	0	0	9	0	2	0	0	0	1
cell_type6_93	2	0	0	3	12	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	1	0	12	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	1	1	0	1	0	4	2	3	0	1	1	0	0	4	0	0	0	0	1	0	7	0	0	0	5	0	0	0	2	0	0	0	0	1	1	0	14	0	8	0	0	0	0	2	9	7	7	0	0	1	0	0	0	0	0	0	0	4	1	0	7	0
cell_type6_94	7	1	0	5	6	2	1	0	0	6	2	0	5	0	1	0	0	0	0	4	0	0	9	0	0	4	0	0	0	7	0	0	3	0	0	0	0	3	0	3	0	1	0	3	0	0	0	0	0	2	16	1	4	0	0	1	3	0	3	1	2	0	0	0	0	0	0	1	0	4	0	1	0	3	4	1	4	0	0	0	2	2	0	0	1	0	0	0	0	4	1	0	0	0	1	0	1	0	0	15
cell_type6_95	2	1	0	0	9	1	0	4	0	0	0	4	8	0	1	1	0	0	0	0	1	0	15	0	1	0	1	0	1	7	0	0	0	0	0	0	0	0	1	4	0	1	0	5	3	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	0	1	3	0	0	0	0	0	1	0	0	0	8	0	3	0	0	0	2	1	1	6	0	1	0	0	0	0	0	1	0	1	2	0	3	0	0	0
cell_type6_96	0	0	0	1	6	0	0	1	0	6	1	2	0	0	3	0	1	0	0	0	1	0	15	0	0	3	0	0	0	2	0	0	0	0	0	0	6	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	5	0	0	0	0	1	3	0	0	12	0	0	3	1	0	0	0	0	2	0	0	1	1	4	3	0	0	2	1	0	0	0	2	0	19	1	2	0	5	6
cell_type6_97	0	0	0	0	1	5	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	16	1	0	0	0	0	0	8	1	0	0	0	0	0	0	1	0	0	0	2	0	3	0	2	0	0	0	0	5	2	0	0	0	0	1	0	8	0	0	0	1	7	1	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	3	13	2	2	3	0	0	1	0	0	0	10	0	0	0	1	0	0	0
cell_type6_98	1	0	0	1	2	0	0	6	2	2	1	2	0	1	0	2	0	0	0	0	0	6	2	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	8	2	0	0	0	2	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	3	0	0	1	0	0	0	2	1	2	8	0	6	0	0	0	0	4	6	2	3	0	0	3	2	0	0	0	0	0	0	0	1	0	0	0
cell_type6_99	1	1	0	4	5	8	0	0	0	3	0	2	1	0	1	0	0	0	0	0	0	5	5	0	0	2	0	3	0	3	0	0	0	0	3	0	0	1	2	4	1	1	1	2	0	1	0	0	0	0	0	8	0	3	2	0	0	0	0	0	1	0	1	1	0	0	1	1	0	3	0	1	0	0	4	0	0	0	0	2	0	0	13	1	0	0	0	1	0	0	0	0	0	0	5	0	0	0	5	4
cell_type6_100	1	0	0	1	1	0	0	0	2	3	3	5	5	0	0	1	0	0	0	3	0	1	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	4	1	0	0	3	0	0	0	1	0	0	0	7	0	0	5	2	1	0	1	0	1	0	2	0	0	2	0	1	2	3	1	0	1	0	0	0	0	2	21	0	2	3	1	0	1	0	0	2	3	0	2	0	0	1	7	0
cell_type6_101	1	0	0	2	8	0	0	1	1	1	3	0	0	1	0	1	0	0	0	2	0	0	14	0	0	0	0	2	0	3	0	0	0	1	0	1	0	0	0	2	0	0	0	2	0	3	0	0	0	1	2	0	0	0	2	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	10	1	0	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0	3	0	3	1	1	0	1	0
cell_type6_102	0	0	0	0	2	5	0	2	3	1	2	1	16	2	0	0	0	1	0	1	0	0	7	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1	21	0	1	0	1	0	0	0	1	1	0	5	2	0	0	1	1	0	0	15	0	0	0	2	3	0	0	0	6	0	0	2	0	2	1	4	0	0	0	1	0	0	2	15	3	0	6	1	1	1	0	0	0	1	0	0	1	5	0	1	0
cell_type6_103	0	0	0	1	0	0	0	1	0	0	0	6	7	0	1	0	0	1	0	0	1	1	11	0	0	0	0	2	2	8	0	0	0	0	0	0	1	1	0	1	0	0	0	3	1	2	0	1	0	0	0	3	3	1	0	2	0	1	5	0	0	0	0	3	0	0	2	0	0	0	0	1	0	1	5	0	0	1	0	0	0	0	1	1	5	1	0	4	0	0	0	0	1	0	16	0	1	0	1	0
cell_type6_104	0	0	1	1	3	0	0	2	1	2	2	3	6	0	0	1	0	0	0	0	0	0	12	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	4	2	0	0	1	0	0	0	4	2	1	0	1	0	1	5	0	0	0	1	2	0	0	1	0	0	0	0	1	1	2	3	0	0	0	1	0	0	1	11	1	1	0	1	4	0	0	0	0	0	0	1	1	1	0	1	0
cell_type6_105	0	0	0	1	8	0	1	0	0	4	0	2	4	0	0	3	0	0	1	1	2	0	4	0	0	1	0	0	1	1	0	0	0	0	0	2	0	0	0	18	0	0	0	3	0	2	0	0	1	2	4	5	1	0	0	2	0	0	2	2	2	1	1	2	0	0	0	0	0	0	0	1	0	0	13	0	7	0	1	0	0	2	3	4	1	2	0	1	0	0	5	1	2	0	2	3	1	0	0	0
cell_type6_106	0	0	0	3	1	1	0	1	0	0	0	2	6	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	6	0	1	0	1	0	0	0	1	1	0	7	2	2	2	0	0	0	0	1	0	2	0	0	0	0	0	1	3	0	0	0	0	0	2	5	0	0	0	0	0	0	0	5	7	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
cell_type6_107	0	0	0	1	6	2	1	0	1	0	6	3	3	5	0	0	0	0	1	0	1	3	3	0	0	0	0	0	0	17	0	0	0	0	0	1	0	0	0	2	0	5	0	4	0	0	0	1	0	1	1	3	0	2	0	1	0	0	8	1	3	0	0	0	2	0	0	0	1	0	0	0	2	0	4	0	0	0	1	0	0	2	13	3	0	1	0	0	0	0	0	0	1	2	0	3	3	0	9	4
cell_type6_108	0	0	1	0	0	2	5	0	0	0	0	0	7	0	0	0	0	0	0	1	0	1	6	0	0	0	1	0	0	6	0	1	0	0	0	3	0	0	0	6	0	1	0	5	1	0	0	3	3	0	1	5	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	9	1	5	0	3	2	1	0	0	1	25	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cell_type6_109	0	1	0	1	5	0	0	0	0	2	1	0	12	0	0	0	0	0	1	0	0	0	5	0	2	0	1	0	0	9	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0	1	1	1	1	0	0	4	0	1	0	2	0	3	4	0	4	0	0	3	2	0	4	0	0	0	1	0	1	7	3	0	24	0	1	0	0	0	12	4	1	2	0	3	0	0	0	0	1	0	2	1	1	0	4	0
cell_type6_110	2	3	0	1	0	2	0	0	0	3	6	0	3	0	5	0	1	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	1	2	0	3	1	2	0	3	3	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	0	0	0	1	0	1	1	0	0	7	0	0	0	1	0	0	1	0	0	5	1	0	1	0	0	0	0	0	0	0	0	4	0	0	4	1	1	0	0	5
cell_type6_111	0	0	0	1	3	0	0	0	0	4	4	0	7	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	3	0	0	0	0	0	0	0	0	0	2	2	1	0	0	3	1	0	0	0	0	1	0	4	1	0	0	0	1	5	3	0	0	0	2	0	0	1	1	0	4	4	2	1	3	1	1	0	0	0	2	0	0	4	1	3	0	0	0	1	0	1	2	0	0	0	0	1	0	0	4
